stn_code,sampling_date,state,location,agency,type,so2,no2,rspm,spm,location_monitoring_station,pm2_5,date
71876000,2019,Ханты-Мансийский автономный округ — Югра,СУРГУТ,NaN,Промышленные предприятия,0.5,39.5,0.36,0.6,NaN,NaN,2019
71871000,2019,Ханты-Мансийский автономный округ — Югра,ХАНТЫ-МАНСИЙСК,NaN,Промышленные предприятия,0.01,0.2,0.0072,0.012,NaN,NaN,2019
75712000,2019,Челябинская область,ЗЛАТОУСТ,NaN,Промышленные предприятия,0.1,1,0.12,0.2,NaN,NaN,2019
75738000,2019,Челябинская область,МАГНИТОГОРСК,NaN,Промышленные предприятия,9.9,19.2,10.38,17.3,NaN,NaN,2019
75701000,2019,Челябинская область,ЧЕЛЯБИНСК,NaN,Промышленные предприятия,17.2,29.6,11.76,19.6,NaN,NaN,2019
97710000,2019,Чувашская Республика,НОВОЧЕБОКСАРСК,NaN,Промышленные предприятия,0.04,1.6,0.24,0.4,NaN,NaN,2019
97701000,2019,Чувашская Республика,ЧЕБОКСАРЫ,NaN,Промышленные предприятия,0.35,3.3,0.48,0.8,NaN,NaN,2019
77701000,2019,Чукотский автономный округ,АНАДЫРЬ,NaN,Промышленные предприятия,0.1,0.4,0.54,0.9,NaN,NaN,2019
77705000,2019,Чукотский автономный округ,ПЕВЕК,NaN,Промышленные предприятия,0.4,0.7,0.84,1.4,NaN,NaN,2019
71951000,2019,Ямало-Ненецкий автономный округ,САЛЕХАРД,NaN,Промышленные предприятия,0.06,0.8,0.3,0.5,NaN,NaN,2019
78705000,2019,Ярославская область,ПЕРЕСЛАВЛЬ-ЗАЛЕССКИЙ,NaN,Промышленные предприятия,0.002,0.05,0.012,0.02,NaN,NaN,2019
78715000,2019,Ярославская область,РЫБИНСК,NaN,Промышленные предприятия,0.2,1.7,0.66,1.1,NaN,NaN,2019
78701000,2019,Ярославская область,ЯРОСЛАВЛЬ,NaN,Промышленные предприятия,14.9,12.6,5.52,9.2,NaN,NaN,2019
1701000,2020,Алтайский край,БАРНАУЛ,NaN,Промышленные предприятия,13,10.1,5.7,9.5,NaN,NaN,2020
1705000,2020,Алтайский край,БИЙСК,NaN,Промышленные предприятия,6.3,5.4,1.62,2.7,NaN,NaN,2020
10701000,2020,Амурская область,БЛАГОВЕЩЕНСК,NaN,Промышленные предприятия,11.9,8.9,7.5,12.5,NaN,NaN,2020
10712000,2020,Амурская область,ЗЕЯ,NaN,Промышленные предприятия,0.2,0.1,0.12,0.2,NaN,NaN,2020
10732000,2020,Амурская область,ТЫНДА,NaN,Промышленные предприятия,0.1,0.1,0.06,0.1,NaN,NaN,2020
11701000,2020,Архангельская область,АРХАНГЕЛЬСК,NaN,Промышленные предприятия,1.5,2.8,1.8,3,NaN,NaN,2020
11708000,2020,Архангельская область,КОРЯЖМА,NaN,Промышленные предприятия,0.2,5.2,0.9,1.5,NaN,NaN,2020
11715000,2020,Архангельская область,НОВОДВИНСК,NaN,Промышленные предприятия,12.7,5.3,4.62,7.7,NaN,NaN,2020
11730000,2020,Архангельская область,СЕВЕРОДВИНСК,NaN,Промышленные предприятия,3.4,5.2,2.94,4.9,NaN,NaN,2020
12630404,2020,Астраханская область,АКСАРАЙСКИЙ,NaN,Промышленные предприятия,-1,-1,-0.6,-1,NaN,NaN,2020
12701000,2020,Астраханская область,АСТРАХАНЬ,NaN,Промышленные предприятия,6.5,4.9,1.14,1.9,NaN,NaN,2020
12630412,2020,Астраханская область,БУЗАН,NaN,Промышленные предприятия,-1,-1,-0.6,-1,NaN,NaN,2020
12630406,2020,Астраханская область,ДОСАНГ,NaN,Промышленные предприятия,-1,-1,-0.6,-1,NaN,NaN,2020
12630406,2020,Астраханская область,КОМСОМОЛЬСКИЙ,NaN,Промышленные предприятия,-1,-1,-0.6,-1,NaN,NaN,2020
12640101,2020,Астраханская область,НАРИМАНОВ,NaN,Промышленные предприятия,-1,-1,-0.6,-1,NaN,NaN,2020
12630444,2020,Астраханская область,СЕИТОВКА,NaN,Промышленные предприятия,-1,-1,-0.6,-1,NaN,NaN,2020
14701000,2020,Белгородская область,БЕЛГОРОД,NaN,Промышленные предприятия,0.04,2.2,0.54,0.9,NaN,NaN,2020
14730000,2020,Белгородская область,ГУБКИН,NaN,Промышленные предприятия,17.9,3.9,4.2,7,NaN,NaN,2020
14740000,2020,Белгородская область,СТАРЫЙ ОСКОЛ,NaN,Промышленные предприятия,7.9,11.8,5.82,9.7,NaN,NaN,2020
15701000,2020,Брянская область,БРЯНСК,NaN,Промышленные предприятия,1,9.6,4.68,7.8,NaN,NaN,2020
17701000,2020,Владимирская область,ВЛАДИМИР,NaN,Промышленные предприятия,0.1,1.2,0.24,0.4,NaN,NaN,2020
18701000,2020,Волгоградская область,ВОЛГОГРАД,NaN,Промышленные предприятия,3.6,9,0.84,1.4,NaN,NaN,2020
18710000,2020,Волгоградская область,ВОЛЖСКИЙ,NaN,Промышленные предприятия,5,5.4,0.9,1.5,NaN,NaN,2020
18649151,2020,Волгоградская область,СВЕТЛЫЙ ЯР,NaN,Промышленные предприятия,-1,-1,-0.6,-1,NaN,NaN,2020
19701000,2020,Вологодская область,ВОЛОГДА,NaN,Промышленные предприятия,0.5,0.9,0.84,1.4,NaN,NaN,2020
19730000,2020,Вологодская область,ЧЕРЕПОВЕЦ,NaN,Промышленные предприятия,29.1,16.6,9.24,15.4,NaN,NaN,2020
20701000,2020,Воронежская область,ВОРОНЕЖ,NaN,Промышленные предприятия,0.1,14,1.08,1.8,NaN,NaN,2020
99701000,2020,Еврейская автономная область,БИРОБИДЖАН,NaN,Промышленные предприятия,1.4,1.7,1.68,2.8,NaN,NaN,2020
76621101,2020,Забайкальский край,КРАСНОКАМЕНСК,NaN,Промышленные предприятия,5.5,1.8,4.5,7.5,NaN,NaN,2020
76715000,2020,Забайкальский край,ПЕТРОВСК-ЗАБАЙКАЛЬСКИЙ,NaN,Промышленные предприятия,2,0.2,0.36,0.6,NaN,NaN,2020
76701000,2020,Забайкальский край,ЧИТА,NaN,Промышленные предприятия,8.2,6.9,5.28,8.8,NaN,NaN,2020
24701000,2020,Ивановская область,ИВАНОВО,NaN,Промышленные предприятия,0.2,3.2,0.18,0.3,NaN,NaN,2020
24620106,2020,Ивановская область,ПРИВОЛЖСК,NaN,Промышленные предприятия,0.01,0.06,0.012,0.02,NaN,NaN,2020
25703000,2020,Иркутская область,АНГАРСК,NaN,Промышленные предприятия,102.5,23,15.72,26.2,NaN,NaN,2020
25634108,2020,Иркутская область,БАЙКАЛЬСК,NaN,Промышленные предприятия,0.12,0.07,0.21,0.35,NaN,NaN,2020
25636105,2020,Иркутская область,БИРЮСИНСК,NaN,Промышленные предприятия,-1,-1,-0.6,-1,NaN,NaN,2020
25714000,2020,Иркутская область,БРАТСК,NaN,Промышленные предприятия,13.3,6.9,8.7,14.5,NaN,NaN,2020
25604103,2020,Иркутская область,ВИХОРЕВКА,NaN,Промышленные предприятия,-1,-1,-0.6,-1,NaN,NaN,2020
25720000,2020,Иркутская область,ЗИМА,NaN,Промышленные предприятия,0.08,0.01,0.024,0.04,NaN,NaN,2020
25701000,2020,Иркутская область,ИРКУТСК,NaN,Промышленные предприятия,45.1,12,5.76,9.6,NaN,NaN,2020
25634162,2020,Иркутская область,КУЛТУК,NaN,Промышленные предприятия,-1,-1,-0.6,-1,NaN,NaN,2020
25612160,2020,Иркутская область,ЛИСТВЯНКА,NaN,Промышленные предприятия,-1,-1,-0.6,-1,NaN,NaN,2020
25703000,2020,Иркутская область,МЕГЕТ,NaN,Промышленные предприятия,-1,-1,-0.6,-1,NaN,NaN,2020
25726000,2020,Иркутская область,САЯНСК,NaN,Промышленные предприятия,17.6,3.2,2.4,4,NaN,NaN,2020
25746000,2020,Иркутская область,СВИРСК,NaN,Промышленные предприятия,0.2,0.2,0.12,0.2,NaN,NaN,2020
25634101,2020,Иркутская область,СЛЮДЯНКА,NaN,Промышленные предприятия,1,0.4,0.24,0.4,NaN,NaN,2020
25732000,2020,Иркутская область,ТУЛУН,NaN,Промышленные предприятия,1.2,0.1,0.12,0.2,NaN,NaN,2020
25736000,2020,Иркутская область,УСОЛЬЕ-СИБИРСКОЕ,NaN,Промышленные предприятия,13,2.6,2.22,3.7,NaN,NaN,2020
25738000,2020,Иркутская область,УСТЬ-ИЛИМСК,NaN,Промышленные предприятия,8.2,7.9,7.44,12.4,NaN,NaN,2020
25745000,2020,Иркутская область,ЧЕРЕМХОВО,NaN,Промышленные предприятия,1.87,0.81,0.906,1.51,NaN,NaN,2020
25655101,2020,Иркутская область,ШЕЛЕХОВ,NaN,Промышленные предприятия,7.3,18.8,4.44,7.4,NaN,NaN,2020
27701000,2020,Калининградская область,КАЛИНИНГРАД,NaN,Промышленные предприятия,1.6,5.5,1.02,1.7,NaN,NaN,2020
29701000,2020,Калужская область,КАЛУГА,NaN,Промышленные предприятия,0.02,1.4,0.3,0.5,NaN,NaN,2020
30607101,2020,Камчатский край,ЕЛИЗОВО,NaN,Промышленные предприятия,1,0.5,0.78,1.3,NaN,NaN,2020
30701000,2020,Камчатский край,ПЕТРОПАВЛОВСК-КАМЧАТСКИЙ,NaN,Промышленные предприятия,3.7,2.5,0.42,0.7,NaN,NaN,2020
91701000,2020,Карачаево-Черкесская Республика,ЧЕРКЕССК,NaN,Промышленные предприятия,0,0.2,0.06,0.1,NaN,NaN,2020
32701000,2020,Кемеровская область,КЕМЕРОВО,NaN,Промышленные предприятия,14.4,11.2,6,10,NaN,NaN,2020
32731000,2020,Кемеровская область,НОВОКУЗНЕЦК,NaN,Промышленные предприятия,43.5,14.6,15.9,26.5,NaN,NaN,2020
32737000,2020,Кемеровская область,ПРОКОПЬЕВСК,NaN,Промышленные предприятия,1.1,1.7,1.68,2.8,NaN,NaN,2020
33701000,2020,Кировская область,КИРОВ,NaN,Промышленные предприятия,2.3,5.5,2.94,4.9,NaN,NaN,2020
33707000,2020,Кировская область,КИРОВО-ЧЕПЕЦК,NaN,Промышленные предприятия,0.1,2.6,2.46,4.1,NaN,NaN,2020
34706000,2020,Костромская область,ВОЛГОРЕЧЕНСК,NaN,Промышленные предприятия,0.1,10.3,0.006,0.01,NaN,NaN,2020
34701000,2020,Костромская область,КОСТРОМА,NaN,Промышленные предприятия,0.05,1,0.3,0.5,NaN,NaN,2020
3701000,2020,Краснодарский край,КРАСНОДАР,NaN,Промышленные предприятия,0.2,4.3,0.3,0.5,NaN,NaN,2020
3720000,2020,Краснодарский край,НОВОРОССИЙСК,NaN,Промышленные предприятия,0.8,12.3,1.26,2.1,NaN,NaN,2020
3726000,2020,Краснодарский край,СОЧИ,NaN,Промышленные предприятия,0.3,1.7,0.18,0.3,NaN,NaN,2020
4703000,2020,Красноярский край,АЧИНСК,NaN,Промышленные предприятия,4.8,10.7,10.38,17.3,NaN,NaN,2020
4720000,2020,Красноярский край,КАНСК,NaN,Промышленные предприятия,1.1,0.8,1.62,2.7,NaN,NaN,2020
4701000,2020,Красноярский край,КРАСНОЯРСК,NaN,Промышленные предприятия,35.1,35.4,10.14,16.9,NaN,NaN,2020
4722000,2020,Красноярский край,ЛЕСОСИБИРСК,NaN,Промышленные предприятия,0.6,1,1.14,1.9,NaN,NaN,2020
4723000,2020,Красноярский край,МИНУСИНСК,NaN,Промышленные предприятия,0.04,0.03,0.06,0.1,NaN,NaN,2020
4726000,2020,Красноярский край,НАЗАРОВО,NaN,Промышленные предприятия,20.8,12.9,6.6,11,NaN,NaN,2020
4729000,2020,Красноярский край,НОРИЛЬСК,NaN,Промышленные предприятия,1836.9,7.7,4.38,7.3,NaN,NaN,2020
37701000,2020,Курганская область,КУРГАН,NaN,Промышленные предприятия,0.1,4.4,0.42,0.7,NaN,NaN,2020
38701000,2020,Курская область,КУРСК,NaN,Промышленные предприятия,0.5,7.1,0.36,0.6,NaN,NaN,2020
41606101,2020,Ленинградская область,ВОЛОСОВО,NaN,Промышленные предприятия,1.6,0.5,0.06,0.1,NaN,NaN,2020
41609101,2020,Ленинградская область,ВОЛХОВ,NaN,Промышленные предприятия,0.7,3.2,1.5,2.5,NaN,NaN,2020
